id,nombre,popularity,artista,pais,genero
384,Softcore,81,The Neighbourhood,NO,alternative
385,Дождь (feat. МакSим),1,"Geegun, MAKSIM",NO,NULL
386,HUMBLE.,84,Kendrick Lamar,NO,rap
387,Tabarnak,0,Volo,NO,NULL
388,Always Remember Us This Way,79,Lady Gaga,NO,Love
389,Stretch,0,Louise,NO,great quality stuff
390,Unforgettable,80,"French Montana, Swae Lee",NO,NULL
391,All I've Ever Known,0,"Grace Hodgett Young, Dónal Finn",NO,NULL
392,Someone You Loved,81,Lewis Capaldi,NO,2010s
393,Dream On,0,Nazareth,NO,classic rock
394,Håper du har plass,47,Cezinando,NO,pop
395,Senza farlo apposta,0,"Shade, Federica Carta",NO,NULL
396,Something Just Like This,83,"The Chainsmokers, Coldplay",NO,NULL
397,Kombucha,0,Soaky Siren,NO,NULL
398,Sundress,78,A$AP Rocky,NO,MySpotigramBot
399,Downtown,16,"Anitta, J Balvin",NO,NULL
400,Babblarnas vaggvisa,60,Babblarna,SE,NULL
401,Skrrt,7,"K27, Einar",SE,NULL
402,All The Stars (with SZA),90,"Kendrick Lamar, SZA",SE,NULL
403,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",SE,NULL
404,The Night We Met,84,Lord Huron,SE,indie
405,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",SE,NULL
406,Hon dansar vidare i livet,58,Hov1,SE,NULL
407,Disciplin (feat. Keya),0,"Elias Abbas, Keya",SE,NULL
408,Brahms Lullaby,57,"Baby Bears, Sleep Baby Sleep",SE,NULL
409,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",SE,NULL
410,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",72,White Noise Baby Sleep,SE,Sleep
411,Von Heinz zu Heinz (Folge 2: NDW),0,Heinz Rudolf Kunze,SE,NULL
412,Mandy Moore,56,Hov1,SE,NULL
413,"Once Once - En Vivo En Plaza De Toros De Cartagena / Mayo 4, 2019",0,"DJ Dever, Andrew, Milenna, Mery Lionz, Lil Silvio & El Vega, Jose Mc & Raro Bone, Criss & Ronny, Dunamis, Gaby & Jey D, Chris Y Mouthon",SE,NULL
414,Clean White Noise - Loopable with no fade,71,"White Noise Baby Sleep, White Noise for Babies",SE,NULL
415,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,SE,NULL
416,Without You (feat. Sandro Cavazza),76,"Avicii, Sandro Cavazza",SE,NULL
417,Дождь (feat. МакSим),1,"Geegun, MAKSIM",SE,NULL
418,Nu i ro slumra in,54,"Adamson, Vaggvisor",SE,NULL
419,Enamorado,2,Alexander Stewart,SE,pop
420,Jag kan inte sova,52,"Humlan Djojj, Josefine Götestam",SE,NULL
421,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SE,NULL
422,Trakten min,55,Yasin,SE,NULL
423,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SE,NULL
424,Ingen annan rör mig som du,52,Norlie & KKV,SE,NULL
425,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SE,NULL
426,when the party's over,80,Billie Eilish,SE,pop
427,Euthanasia - Live,0,Adam French,SE,NULL
428,Lush Life,77,Zara Larsson,SE,pop
429,Petra und der Terrorist,0,Alligatoah,SE,NULL
430,White Ferrari,81,Frank Ocean,SE,singer-songwriter
431,Vale La Pena,0,"Grupo Cañaveral De Humberto Pabón, Matute",SE,NULL
432,Sunnanvind,52,Mares,SE,pop
433,Fuck it I love you / The greatest,0,Lana Del Rey,SE,NULL
434,Min lane,52,Aden x Asme,SE,NULL
435,Last Christmas (Official 4K Video) [Teaser 2],0,Wham!,SE,NULL
436,Pink + White,82,Frank Ocean,SE,NULL
437,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",SE,NULL
438,Waiting For Love,77,Avicii,SE,dance
439,Stretch,0,Louise,SE,great quality stuff
440,ocean eyes,79,Billie Eilish,SE,indie
441,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,SE,NULL
442,Love On The Brain,80,Rihanna,SE,soul
443,De tre små grisarna,0,Sagor för barn,SE,NULL
444,lovely (with Khalid),82,"Billie Eilish, Khalid",SE,NULL
445,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,SE,NULL
446,HUMBLE.,84,Kendrick Lamar,SE,rap
447,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",SE,NULL
448,Always Remember Us This Way,79,Lady Gaga,SE,Love
449,I Started a Joke / Programa de Fim de Semana,0,Lu & Robertinho,SE,NULL
450,All The Stars (with SZA),90,"Kendrick Lamar, SZA",GB,NULL
451,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",GB,NULL
452,The Night We Met,84,Lord Huron,GB,indie
453,I'm Better (feat. Lamb),2,"Missy Elliott, Lamb",GB,NULL
454,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",GB,NULL
455,Stretch,0,Louise,GB,great quality stuff
456,Pink + White,82,Frank Ocean,GB,NULL
457,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,GB,NULL
458,HUMBLE.,84,Kendrick Lamar,GB,rap
459,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,GB,NULL
460,Cruel Summer,84,Taylor Swift,GB,electropop
461,Enamorado,2,Alexander Stewart,GB,pop
462,White Ferrari,81,Frank Ocean,GB,singer-songwriter
463,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,GB,NULL
464,Brazil,76,Declan McKenna,GB,indie
465,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,GB,NULL
466,One Dance,81,"Drake, Wizkid, Kyla",GB,NULL
467,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",GB,NULL
468,Ransom,81,Lil Tecca,GB,2010s
469,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,GB,NULL
470,Something Just Like This,83,"The Chainsmokers, Coldplay",GB,NULL
471,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,GB,NULL
472,Unforgettable,80,"French Montana, Swae Lee",GB,NULL
473,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,GB,NULL
474,Clean White Noise - Loopable with no fade,71,"White Noise Baby Sleep, White Noise for Babies",GB,NULL
475,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",GB,NULL
476,Cigarettes out the Window,80,TV Girl,GB,indie pop
477,Lead Me On,0,Louise,GB,NULL
478,That's What I Like,84,Bruno Mars,GB,funk
479,Dancing On My Own - 1 Mic 1 Take,0,Calum Scott,GB,NULL
480,Ivy,79,Frank Ocean,GB,MySpotigramBot
481,Wenn jetzt Sommer wär (feat. Chapeau Claque),0,"Pretty Pink, Chapeau Claque",GB,NULL
482,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",72,White Noise Baby Sleep,GB,Sleep
483,Rasta Freedom,0,"Naptali, Arofat",GB,NULL
484,Someone You Loved,81,Lewis Capaldi,GB,2010s
485,Like It's Going Out of Style - Live,0,Punch Brothers,GB,NULL
486,The Less I Know The Better,80,Tame Impala,GB,psychedelic
487,When The Whip Comes Down - Live,0,The Rolling Stones,GB,NULL
488,Lucid Dreams,80,Juice WRLD,GB,MySpotigramBot
489,Milion słów,1,Jula,GB,polish
490,Starboy,84,"The Weeknd, Daft Punk",GB,NULL
491,Birthday Song (feat. Hyphe ThaGod),0,"Flawless Money, Hyphe tha God",GB,NULL
492,lovely (with Khalid),82,"Billie Eilish, Khalid",GB,NULL
493,Skrrt,7,"K27, Einar",GB,NULL
494,Swim,83,Chase Atlantic,GB,seen live
495,Sirenen,0,Tommy,GB,NULL
496,Tennessee Whiskey,78,Chris Stapleton,GB,country
497,Did You Love Me,0,Shannon & the Clams,GB,NULL
498,when the party's over,80,Billie Eilish,GB,pop
499,25 (feat. KZ),0,"Kojey Radical, KZ",GB,NULL
