id,nombre,popularity,artista,pais,genero
376,Starboy,84,"The Weeknd, Daft Punk",RO,NULL
377,Lead Me On,0,Louise,RO,NULL
378,In Locul Meu,46,Irina Rimes,RO,NULL
379,Tabarnak,0,Volo,RO,NULL
380,goosebumps,81,Travis Scott,RO,MySpotigramBot
381,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,RO,NULL
382,HIGHEST IN THE ROOM,80,Travis Scott,RO,MySpotigramBot
383,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,RO,NULL
384,Friends,79,Chase Atlantic,RO,seen live
385,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,RO,NULL
386,Bolnavi Amandoi,46,Irina Rimes,RO,NULL
387,O secunda,0,"DJ Project, Giulia",RO,NULL
388,Unforgettable,80,"French Montana, Swae Lee",RO,NULL
389,REASON,0,SYU(from GALNERYUS),RO,NULL
390,Se Misca Beat,46,Tzanca Uraganu,RO,NULL
391,Дождь (feat. МакSим),1,"Geegun, MAKSIM",RO,NULL
392,See You Again (feat. Kali Uchis),86,"Tyler, The Creator, Kali Uchis",RO,NULL
393,In Betweenin',0,Austin Brown,RO,NULL
394,Te Rog,47,Carla's Dreams,RO,NULL
395,Downtown,16,"Anitta, J Balvin",RO,NULL
396,X (feat. Maluma & Ozuna) - Remix,77,"Nicky Jam, J Balvin, Maluma, Ozuna",RO,NULL
397,Слэмятся пацаны,2,"Little Big, Ruki Vverh!",RO,NULL
398,Cigarettes out the Window,80,TV Girl,RO,indie pop
399,Matador (feat. Tommy),1,"CAPO, Tommy",RO,NULL
400,Супермаркет,57,Poshlaya Molly,UA,drugs
401,"Greenwood, Philip Selway, Edward O'Brien, Colin Greenwood: Pyramid Song (Arr. Lawson)",3,"Jonny Greenwood, Thom Yorke, Philip Selway, Edward O’Brien, Colin Greenwood, VOCES8, Thomas Gould, Matthew Sharp, Eleanor Turner",UA,NULL
402,ЛАБИРИНТ,58,FACE,UA,NULL
403,"Holding Back the Years (Live at Ziggo Dome, Amsterdam)",2,Simply Red,UA,NULL
404,Крепче,58,KRBK,UA,NULL
405,"Say You Love Me (Live at Ziggo Dome, Amsterdam)",1,Simply Red,UA,NULL
406,Ханнамонтана,56,Poshlaya Molly,UA,NULL
407,"For Your Babies (Live at Ziggo Dome, Amsterdam)",1,Simply Red,UA,NULL
408,Swim,83,Chase Atlantic,UA,seen live
409,"So Beautiful (Live at Ziggo Dome, Amsterdam)",1,Simply Red,UA,NULL
410,Falling Down - Bonus Track,79,"Lil Peep, XXXTENTACION",UA,NULL
411,"Your Mirror (Live at Ziggo Dome, Amsterdam)",1,Simply Red,UA,NULL
412,мальчик,54,кис-кис,UA,rock
413,"Someday in My Life (Live at Ziggo Dome, Amsterdam)",0,Simply Red,UA,NULL
414,Нон стоп,55,Poshlaya Molly,UA,NULL
415,"Ee Khalbitha (From ""IDI"")",0,"Rahul Raj, Suchith Sureshan",UA,NULL
416,Антидепрессант,54,FACE,UA,emo rap
417,"A New Flame (Live at Ziggo Dome, Amsterdam)",0,Simply Red,UA,NULL
418,Softcore,81,The Neighbourhood,UA,alternative
419,言葉のいらない約束,0,sana,UA,J-rock
420,Cigarettes out the Window,80,TV Girl,UA,indie pop
421,Do It Like You Mean It (feat. Yoel 905),0,"Frans, Yoel905",UA,NULL
422,Все хотят меня поцеловать,54,Poshlaya Molly,UA,NULL
423,Stronger Together,0,"Paul van Dyk, Pierre Pienaar",UA,NULL
424,Тримай,51,Khrystyna Soloviy,UA,NULL
425,Kapitel 1 / Frühling,0,DLG,UA,NULL
426,Утро,60,Дайте танк (!),UA,NULL
427,Inquilina - Ao Vivo,0,Aviões do Forró,UA,NULL
428,Revenge,79,XXXTENTACION,UA,alternative rock
429,God Is Gangsta,0,Kendrick Lamar,UA,NULL
430,Тмстс,53,Poshlaya Molly,UA,NULL
431,M A N I A,0,The Weeknd,UA,NULL
432,nuts,77,"Lil Peep, rainy bear",UA,NULL
433,Győzni Jöttünk,0,"Begi Lotfi, Freddie",UA,NULL
434,ПОРНХАБ КРИСМАС КЛАБ,54,Poshlaya Molly,UA,pornhub
435,Von Heinz zu Heinz (Folge 2: NDW),0,Heinz Rudolf Kunze,UA,NULL
436,Райские цветы,53,Poshlaya Molly,UA,NULL
437,"Once Once - En Vivo En Plaza De Toros De Cartagena / Mayo 4, 2019",0,"DJ Dever, Andrew, Milenna, Mery Lionz, Lil Silvio & El Vega, Jose Mc & Raro Bone, Criss & Ronny, Dunamis, Gaby & Jey D, Chris Y Mouthon",UA,NULL
438,Цветочек,51,KRBK,UA,NULL
439,Lana Film,0,Lana Del Rey,UA,NULL
440,Лиза,53,"FACE, Squirrel Flower",UA,NULL
441,NFWMB - Acoustic / Live,0,Hozier,UA,NULL
442,Девушка в чёрном - 2015,55,KRBK,UA,NULL
443,Fuck it I love you / The greatest,0,Lana Del Rey,UA,NULL
444,Танцы,54,ssshhhiiittt!,UA,indie rock
445,Du bist schön - Live,0,Alligatoah,UA,NULL
446,Кольорова,46,Скрябін,UA,Ukrainian
447,Verdi: Il Trovatore - Tacea la notte placida,0,"Giuseppe Verdi, Sonya Yoncheva, Massimo Zanetti, Munich Radio Orchestra",UA,NULL
448,СПАСАТЕЛЬНЫЙ КРУГ,54,FACE,UA,NULL
449,Crowd Control,0,"Dimitri Vegas, Like Mike, W&W",UA,NULL
