id,nombre,popularity,artista,pais,genero
392,Love Me,80,"Lil Wayne, Drake, Future",ME,NULL
393,Hardkor i disko,0,Sofa,ME,indie
394,Shut Up and Dance,80,WALK THE MOON,ME,indie pop
395,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",ME,NULL
396,Skyfall,80,Adele,ME,Soundtrack
397,Losing You,0,Revolver,ME,fip
398,Why'd You Only Call Me When You're High?,80,Arctic Monkeys,ME,indie rock
399,Byłem (feat. As),0,"Pezet, As",ME,NULL
400,I Wanna Be Yours,86,Arctic Monkeys,AL,indie rock
401,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,AL,NULL
402,Sweater Weather,85,The Neighbourhood,AL,indie
403,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,AL,NULL
404,Locked out of Heaven,85,Bruno Mars,AL,pop
405,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",AL,NULL
406,No. 1 Party Anthem,84,Arctic Monkeys,AL,indie rock
407,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,AL,NULL
408,When I Was Your Man,83,Bruno Mars,AL,pop
409,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,AL,NULL
410,A Sky Full of Stars,83,Coldplay,AL,pop
411,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",AL,NULL
412,Night Changes,83,One Direction,AL,pop
413,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,AL,NULL
414,Lovers Rock,82,TV Girl,AL,indie pop
415,G.U.Y. - An ARTPOP Film,0,Lady Gaga,AL,gaga
416,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",AL,NULL
417,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,AL,NULL
418,I Love You So,82,The Walters,AL,MySpotigramBot
419,The Real Slim Shady - Edited,0,Eminem,AL,NULL
420,Another Love,82,Tom Odell,AL,indie
421,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",AL,NULL
422,Do I Wanna Know?,82,Arctic Monkeys,AL,indie rock
423,"Rum Whisky (From ""Vicky Donor"")",0,"Abhishek - Akshay, Akshay Verma",AL,NULL
424,Counting Stars,82,OneRepublic,AL,pop rock
425,"Muskurane (Film Version) [From ""Citylights""]",0,"Jeet Gannguli, Arijit Singh",AL,NULL
426,Wake Me Up,82,Avicii,AL,electronic
427,Eu Aposto - Ao Vivo,0,Eduardo Costa,AL,NULL
428,All of Me,81,John Legend,AL,rnb
429,"Cloud 9 - From ""Cloud 9"" / Original TV Movie Soundtrack",0,"Dove Cameron, Luke Benward",AL,NULL
430,Story of My Life,81,One Direction,AL,pop
431,Cups (Pitch Perfect’s “When I’m Gone”) - Director's Cut / Closed-Captioned,0,Anna Kendrick,AL,NULL
432,Photograph,81,Ed Sheeran,AL,pop
433,"Verlieben, verloren, vergessen, verzeih'n (ZDF Hitparade 30.01.1992) - VOD",0,Wolfgang Petry,AL,NULL
434,No Role Modelz,81,J. Cole,AL,MySpotigramBot
435,Find Your Love - Extended Version,0,Drake,AL,NULL
436,Sure Thing,81,Miguel,AL,rnb
437,All By Myself (ZDF Tele-Illustrierte 17.01.1989) - VOD,0,Peter Hofmann,AL,NULL
438,Thinkin Bout You,81,Frank Ocean,AL,rnb
439,Pai,0,Grupo Revelação,AL,samba
440,Young And Beautiful,80,Lana Del Rey,AL,indie
441,Wrecking Ball - Director's Cut,0,Miley Cyrus,AL,NULL
442,Love Me,80,"Lil Wayne, Drake, Future",AL,NULL
443,Smooth Criminal,0,Michael Jackson,AL,pop
444,Shut Up and Dance,80,WALK THE MOON,AL,indie pop
445,Magia - Intro,0,Maluma,AL,NULL
446,Skyfall,80,Adele,AL,Soundtrack
447,Se Eu Não Te Amasse Tanto Assim,0,"Caetano Veloso, Gilberto Gil, Ivete Sangalo",AL,NULL
448,Why'd You Only Call Me When You're High?,80,Arctic Monkeys,AL,indie rock
449,Politik Kills,0,Manu Chao,AL,latin
450,Pame Stihima Tha Xanarthis,50,Pantelis Pantelidis,GR,NULL
451,Plastic Dreams 2003,2,JayDee,GR,NULL
452,Paramithiazome,47,Pantelis Pantelidis,GR,NULL
453,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,GR,NULL
454,I Wanna Be Yours,86,Arctic Monkeys,GR,indie rock
455,Losing You,0,Revolver,GR,fip
456,Lioma Se Gremo,48,Pantelis Pantelidis,GR,NULL
457,Iré tras de ti,0,Mr.,GR,NULL
458,Sweater Weather,85,The Neighbourhood,GR,indie
459,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,GR,NULL
460,Mousiki Gia Tsoglanous,45,"LEX, Dof Twogee",GR,NULL
461,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,GR,NULL
462,Itheles Na Mplekseis,44,Kako,GR,NULL
463,My Girl (feat. Trevor Jackson),0,"Diggy, Trevor Jackson",GR,NULL
464,Melagholia Mou,46,Nikos Oikonomopoulos,GR,NULL
465,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,GR,NULL
466,Etoimase Mia Efchi,44,Kako,GR,NULL
467,The Way We See The World,0,"AFROJACK, Dimitri Vegas & Like Mike, NERVO",GR,NULL
468,Ginete,49,Pantelis Pantelidis,GR,world
469,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,GR,NULL
470,Den Teriazete Sou Leo,47,Pantelis Pantelidis,GR,NULL
471,Bede Z Toba,9,Lemon,GR,NULL
472,Mono Ex Epafis,44,Giorgos Sabanis,GR,NULL
473,Bede Z Toba - Hangout Live,2,Lemon,GR,NULL
474,De Se Sighoro (Sto 'ha Pi),45,Pantelis Pantelidis,GR,NULL
475,Ballada o Janku Wisniewskim,1,Kazik,GR,rock
476,Iha Kapote Mia Agapi,47,Pantelis Pantelidis,GR,NULL
477,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,GR,NULL
478,Money Trees,79,"Kendrick Lamar, Jay Rock",GR,NULL
479,Il fait chaud,0,Patrick Sébastien,GR,fiesta
480,Eleges,44,Melisses,GR,NULL
481,Now Is the Time (feat. Jasmine V),0,Wally Lopez,GR,NULL
482,Fraxtis,43,"LEX, Dof Twogee",GR,NULL
483,Lågsus (feat. Medina),0,"Specktors, Medina",GR,NULL
484,Doro Gia Sena,44,Nikos Oikonomopoulos,GR,Nicos oikonomopoulos-Doro Gia Sena
485,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",GR,NULL
486,Do I Wanna Know?,82,Arctic Monkeys,GR,indie rock
487,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,GR,NULL
488,West Coast,78,Lana Del Rey,GR,alternative
489,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",GR,NULL
490,Gia Ton Idio Anthropo Milame,47,"Vasilis Karras, Pantelis Pantelidis",GR,NULL
491,Smile,0,"Abel The Kid, Julio Iglesias Jr.",GR,NULL
492,She Will,75,"Lil Wayne, Drake",GR,NULL
493,G.U.Y. - An ARTPOP Film,0,Lady Gaga,GR,gaga
494,Ma Pou Na Pao,45,Themis Adamantidis,GR,Greek
495,The Real Slim Shady - Edited,0,Eminem,GR,NULL
496,Perastika Tis,45,"Vasilis Karras, Foivos",GR,NULL
497,好不好,0,Evan Yo,GR,fabulous boys
498,Alkoolikes I Nihtes,44,Pantelis Pantelidis,GR,NULL
499,Hardkor i disko,0,Sofa,GR,indie
500,Just the Way You Are,78,Bruno Mars,MT,pop
501,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,MT,NULL
502,A Sky Full of Stars,83,Coldplay,MT,pop
503,Plastic Dreams 2003,2,JayDee,MT,NULL
504,Another Love,82,Tom Odell,MT,indie
505,Now Is the Time (feat. Jasmine V),0,Wally Lopez,MT,NULL
506,Locked out of Heaven,85,Bruno Mars,MT,pop
507,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,MT,NULL
508,She Will,75,"Lil Wayne, Drake",MT,NULL
509,Bede Z Toba,9,Lemon,MT,NULL
510,Sweater Weather,85,The Neighbourhood,MT,indie
511,Bede Z Toba - Hangout Live,2,Lemon,MT,NULL
512,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",MT,NULL
513,Ballada o Janku Wisniewskim,1,Kazik,MT,rock
514,Wake Me Up,82,Avicii,MT,electronic
515,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,MT,NULL
516,Story of My Life,81,One Direction,MT,pop
517,Iré tras de ti,0,Mr.,MT,NULL
518,Night Changes,83,One Direction,MT,pop
519,Il fait chaud,0,Patrick Sébastien,MT,fiesta
520,All of Me,81,John Legend,MT,rnb
521,Lågsus (feat. Medina),0,"Specktors, Medina",MT,NULL
522,Demons,79,Imagine Dragons,MT,rock
523,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",MT,NULL
524,I Wanna Be Yours,86,Arctic Monkeys,MT,indie rock
525,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,MT,NULL
526,Paradise,79,Coldplay,MT,rock
527,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,MT,NULL
528,Try,78,P!nk,MT,pop
529,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,MT,NULL
530,Photograph,81,Ed Sheeran,MT,pop
531,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",MT,NULL
532,Take Me To Church,78,Hozier,MT,indie
533,Smile,0,"Abel The Kid, Julio Iglesias Jr.",MT,NULL
534,When I Was Your Man,83,Bruno Mars,MT,pop
535,G.U.Y. - An ARTPOP Film,0,Lady Gaga,MT,gaga
536,Set Fire to the Rain,77,Adele,MT,soul
537,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,MT,NULL
538,Titanium (feat. Sia),77,"David Guetta, Sia",MT,NULL
539,The Real Slim Shady - Edited,0,Eminem,MT,NULL
540,Marry You,77,Bruno Mars,MT,pop
541,好不好,0,Evan Yo,MT,fabulous boys
542,Money Trees,79,"Kendrick Lamar, Jay Rock",MT,NULL
543,Hardkor i disko,0,Sofa,MT,indie
544,Grenade,77,Bruno Mars,MT,pop
545,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",MT,NULL
546,Love Me,80,"Lil Wayne, Drake, Future",MT,NULL
547,Losing You,0,Revolver,MT,fip
548,Someone Like You,77,Adele,MT,Adele
549,Byłem (feat. As),0,"Pezet, As",MT,NULL
550,Pame Stihima Tha Xanarthis,50,Pantelis Pantelidis,CY,NULL
551,"Cheri Cheri Lady (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",2,Modern Talking,CY,NULL
552,Sweater Weather,85,The Neighbourhood,CY,indie
553,Bede Z Toba,9,Lemon,CY,NULL
554,I Wanna Be Yours,86,Arctic Monkeys,CY,indie rock
555,Plastic Dreams 2003,2,JayDee,CY,NULL
556,Paramithiazome,47,Pantelis Pantelidis,CY,NULL
557,Bede Z Toba - Hangout Live,2,Lemon,CY,NULL
558,Lioma Se Gremo,48,Pantelis Pantelidis,CY,NULL
559,Ballada o Janku Wisniewskim,1,Kazik,CY,rock
560,Another Love,82,Tom Odell,CY,indie
561,"You Are Not Alone (Wetten, dass...? 20.02.1999) - Live from Wetten, dass...?, 1999",0,Modern Talking,CY,NULL
562,Just the Way You Are,78,Bruno Mars,CY,pop
563,Iré tras de ti,0,Mr.,CY,NULL
564,Locked out of Heaven,85,Bruno Mars,CY,pop
565,Il fait chaud,0,Patrick Sébastien,CY,fiesta
566,She Will,75,"Lil Wayne, Drake",CY,NULL
567,Now Is the Time (feat. Jasmine V),0,Wally Lopez,CY,NULL
568,A Sky Full of Stars,83,Coldplay,CY,pop
569,Lågsus (feat. Medina),0,"Specktors, Medina",CY,NULL
570,Ginete,49,Pantelis Pantelidis,CY,world
571,"Pani Da Rang (From ""Vicky Donor"") - Male Vocals",0,"Abhishek - Akshay, Ayushmann Khurrana",CY,NULL
572,No Role Modelz,81,J. Cole,CY,MySpotigramBot
573,"You Can Win If You Want (Wetten, dass...? 18.05.1985) - Live from Wetten, dass...?, 1985",0,Modern Talking,CY,NULL
574,Do I Wanna Know?,82,Arctic Monkeys,CY,indie rock
575,25 ปี (มีหวัง),0,พงษ์สิทธิ์ คำภีร์,CY,NULL
576,Money Trees,79,"Kendrick Lamar, Jay Rock",CY,NULL
577,"Geronimo's Cadillac (Peters Pop-Show 06.12.1986) - Live from Peters Pop-Show, 1986",0,Modern Talking,CY,NULL
578,Den Teriazete Sou Leo,47,Pantelis Pantelidis,CY,NULL
579,Fragile (Director's Cut),0,"Tech N9ne, Kendrick Lamar, ¡MAYDAY!, Kendall Morgan",CY,NULL
580,Danza Kuduro,77,"Don Omar, Lucenzo",CY,NULL
581,Smile,0,"Abel The Kid, Julio Iglesias Jr.",CY,NULL
582,Gia Ton Idio Anthropo Milame,47,"Vasilis Karras, Pantelis Pantelidis",CY,NULL
583,"Atlantis Is Calling (Na, sowas! 17.05.1986) - Live from Na, sowas!, 1986",0,Modern Talking,CY,NULL
584,Iha Kapote Mia Agapi,47,Pantelis Pantelidis,CY,NULL
585,G.U.Y. - An ARTPOP Film,0,Lady Gaga,CY,gaga
586,Melagholia Mou,46,Nikos Oikonomopoulos,CY,NULL
587,"Heaven Will Know (Peters Pop-Show 30.11.1985) - Live from Peters Pop Show, 1985",0,Modern Talking,CY,NULL
588,Love Me,80,"Lil Wayne, Drake, Future",CY,NULL
589,The Real Slim Shady - Edited,0,Eminem,CY,NULL
590,Perastika Tis,45,"Vasilis Karras, Foivos",CY,NULL
591,好不好,0,Evan Yo,CY,fabulous boys
592,Set Fire to the Rain,77,Adele,CY,soul
593,Hardkor i disko,0,Sofa,CY,indie
594,Give Me Everything (feat. Nayer),82,"Pitbull, AFROJACK, Ne-Yo, Nayer",CY,NULL
595,Red Light (feat. Snoop Lion),0,"Eddie Murphy, Snoop Lion",CY,NULL
596,No. 1 Party Anthem,84,Arctic Monkeys,CY,indie rock
597,Losing You,0,Revolver,CY,fip
598,Take Me To Church,78,Hozier,CY,indie
599,Byłem (feat. As),0,"Pezet, As",CY,NULL
