id,nombre,popularity,artista,pais,genero
359,Historia universal (El amor no es lo que piensas),0,DELUXE,ME,indie
360,Fix You,81,Coldplay,ME,Coldplay
361,Get Around Town,0,Revolver,ME,rock
362,Hips Don't Lie (feat. Wyclef Jean),80,"Shakira, Wyclef Jean",ME,NULL
363,Coming Home,0,Sasha,ME,pop
364,Flashing Lights,80,"Kanye West, Dwele",ME,NULL
365,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,ME,NULL
366,Promiscuous,80,"Nelly Furtado, Timbaland",ME,NULL
367,Colillas en el sueño,0,DELUXE,ME,NULL
368,Heartless,80,Kanye West,ME,Kanye West
369,Goodbye,0,Sasha,ME,pop
370,Bad Romance,79,Lady Gaga,ME,pop
371,Stars of CCTV - Live at the Astoria,0,Hard-Fi,ME,NULL
372,Smack That,79,"Akon, Eminem",ME,NULL
373,Tendremos que esperar,0,DELUXE,ME,spanish pop
374,Poker Face,79,Lady Gaga,ME,pop
375,Mi rendición,0,Revolver,ME,Rock en Espanol
376,Sex on Fire,79,Kings of Leon,ME,rock
377,J'étais comme eux,0,Demon One,ME,NULL
378,Gimme More,78,Britney Spears,ME,pop
379,Si es tan solo amor,0,Revolver,ME,blues guitar
380,Maneater,78,Nelly Furtado,ME,pop
381,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,ME,NULL
382,The Way I Are,78,"Timbaland, Keri Hilson, D.O.E.",ME,NULL
383,Start Of Something New,0,"Troy, Vanessa Hudgens",ME,NULL
384,I Wonder,78,Kanye West,ME,Hip-Hop
385,No va más,0,Revolver,ME,rich spanish pop
386,How to Save a Life,78,The Fray,ME,alternative
387,Slowly,0,Sasha,ME,pop
388,Umbrella,78,"Rihanna, JAY-Z",ME,NULL
389,Soulcrusher,0,Operator,ME,Grunge
390,Chasing Cars,78,Snow Patrol,ME,indie
391,Womanizer (Director's Cut),0,Britney Spears,ME,my dance room
392,Don't Stop The Music,78,Rihanna,ME,dance
393,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,ME,NULL
394,Empire State Of Mind,77,"JAY-Z, Alicia Keys",ME,NULL
395,B.Y.O.B.,0,System Of A Down,ME,alternative metal
396,I Gotta Feeling,77,Black Eyed Peas,ME,pop
397,Nothing to Lose,0,Operator,ME,rock
398,What I've Done,77,Linkin Park,ME,rock
399,Nossa História - Ao Vivo,0,Edson & Hudson,ME,NULL
400,Headlock,83,Imogen Heap,AL,electronic
401,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,AL,NULL
402,Viva La Vida,82,Coldplay,AL,Coldplay
403,Save Me,1,"Morandi, Helene",AL,NULL
404,Feel Good Inc.,82,Gorillaz,AL,alternative
405,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,AL,NULL
406,505,81,Arctic Monkeys,AL,indie rock
407,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,AL,NULL
408,Breakin' Dishes,81,Rihanna,AL,rnb
409,Start Of Something New,0,"Troy, Vanessa Hudgens",AL,NULL
410,Fix You,81,Coldplay,AL,Coldplay
411,Womanizer (Director's Cut),0,Britney Spears,AL,my dance room
412,Hips Don't Lie (feat. Wyclef Jean),80,"Shakira, Wyclef Jean",AL,NULL
413,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,AL,NULL
414,Flashing Lights,80,"Kanye West, Dwele",AL,NULL
415,B.Y.O.B.,0,System Of A Down,AL,alternative metal
416,Promiscuous,80,"Nelly Furtado, Timbaland",AL,NULL
417,Nossa História - Ao Vivo,0,Edson & Hudson,AL,NULL
418,Heartless,80,Kanye West,AL,Kanye West
419,Até O Sol Quis Ver,0,Exaltasamba,AL,Pagode
420,Bad Romance,79,Lady Gaga,AL,pop
421,"Dança Do Bole, Bole - Live",0,Exaltasamba,AL,NULL
422,Smack That,79,"Akon, Eminem",AL,NULL
423,Samba Menina / Ay Cosita Linda - Ao Vivo,0,Moinho,AL,NULL
424,Poker Face,79,Lady Gaga,AL,pop
425,"É Para Ficar - Live from Ilha de Magia, Florianópolis, Brazil/2008",0,Exaltasamba,AL,NULL
426,Sex on Fire,79,Kings of Leon,AL,rock
427,Por La Herida De Un Amor,0,Gilberto Santa Rosa,AL,salsa
428,Gimme More,78,Britney Spears,AL,pop
429,Yeah! - T4 Performance,0,USHER,AL,NULL
430,Maneater,78,Nelly Furtado,AL,pop
431,My Name Is,0,Eminem,AL,rap
432,I Wonder,78,Kanye West,AL,Hip-Hop
433,"Ainda Ontem Chorei De Saudade - Live From Villa Country, São Paulo, Brazil/2007",0,Edson & Hudson,AL,NULL
434,How to Save a Life,78,The Fray,AL,alternative
435,Ass Like That - Super Clean Version,0,Eminem,AL,NULL
436,Umbrella,78,"Rihanna, JAY-Z",AL,NULL
437,Bons Momentos - Ao Vivo,0,Inimigos Da HP,AL,NULL
438,Chasing Cars,78,Snow Patrol,AL,indie
439,A Gente Vai - Ao Vivo,0,Edson & Hudson,AL,NULL
440,Don't Stop The Music,78,Rihanna,AL,dance
441,How We Do,0,The Game,AL,Hip-Hop
442,Empire State Of Mind,77,"JAY-Z, Alicia Keys",AL,NULL
443,Assovia - Ao Vivo,0,Edson & Hudson,AL,NULL
444,I Gotta Feeling,77,Black Eyed Peas,AL,pop
445,How Come/Git Up - (Edited Version),0,D12,AL,NULL
446,What I've Done,77,Linkin Park,AL,rock
447,Le Vide,0,Wir sind Helden,AL,Franzoesich fuer Anfaenger
448,Breakeven,77,The Script,AL,rock
449,Meu Eu em Você (Video),0,Victor & Leo,AL,NULL
450,Breakin' Dishes,81,Rihanna,GR,rnb
451,Save Me,1,"Morandi, Helene",GR,NULL
452,Ola Gia Sena,44,Nikos Oikonomopoulos,GR,NULL
453,Get Around Town,0,Revolver,GR,rock
454,Svise To Fegari,45,Dimitris Mitropanos,GR,NULL
455,Clapton: Tears in Heaven/video,1,The Choirboys,GR,NULL
456,505,81,Arctic Monkeys,GR,indie rock
457,Stars of CCTV - Live at the Astoria,0,Hard-Fi,GR,NULL
458,To Gramma,44,Sokratis Malamas,GR,Greek
459,Baby When the Light,0,David Guetta - Steve Angello - Cozi - Joachim Garraud,GR,domicc
460,Heartless,80,Kanye West,GR,Kanye West
461,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,GR,NULL
462,Thes,44,Dimitris Mitropanos,GR,NULL
463,Odio,1,Revolver,GR,spanish
464,T aneipota,45,Dimitris Zervoudakis,GR,Greek
465,Historia universal (El amor no es lo que piensas),0,DELUXE,GR,indie
466,Erotas Archagelos,45,Dimitris Mitropanos,GR,NULL
467,Coming Home,0,Sasha,GR,pop
468,Vradiazei,46,Stelios Kazantzidis,GR,goat
